Company Name,Job Title,Job Description,Job Location,Job Posting URL,Normalized Salary
Apple,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/926483/?trk=jobs_biz_prem_srch,80000
Udemy,Academic Counselor,"We are looking for a Academic Counselor with 0-3 years of experience. The candidate should possess Bachelors in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment. This role involves working on innovative projects in Education domain.","New York, NY",https://www.linkedin.com/jobs/view/905413/?trk=jobs_biz_prem_srch,58000
BambooHR,HR Coordinator,"We are looking for a HR Coordinator with 0-2 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files. This role involves working on innovative projects in HR domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/923707/?trk=jobs_biz_prem_srch,52000
Adobe,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Los Angeles, CA",https://www.linkedin.com/jobs/view/932670/?trk=jobs_biz_prem_srch,79000
Costco,Retail Store Manager,"We are looking for a Retail Store Manager with 3-7 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction. This role involves working on innovative projects in Retail domain.","Boston, MA",https://www.linkedin.com/jobs/view/939572/?trk=jobs_biz_prem_srch,58000
Atlassian,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","Louisville, KY",https://www.linkedin.com/jobs/view/918247/?trk=jobs_biz_prem_srch,83000
Jacobs Engineering,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/939406/?trk=jobs_biz_prem_srch,126000
OpenAI,Data Scientist,"We are looking for a Data Scientist with 3-8 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning, Exploratory Data Analysis, Regression, Classification, Scikit-learn. This role involves working on innovative projects in Technology domain.","Colorado Springs, CO",https://www.linkedin.com/jobs/view/913672/?trk=jobs_biz_prem_srch,108000
Coursera,Academic Counselor,"We are looking for a Academic Counselor with 0-3 years of experience. The candidate should possess Bachelors in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment. This role involves working on innovative projects in Education domain.","Omaha, NE",https://www.linkedin.com/jobs/view/978648/?trk=jobs_biz_prem_srch,56000
OpenAI,Machine Learning Engineer,"We are looking for a Machine Learning Engineer with 3-6 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks. This role involves working on innovative projects in Technology domain.","Minneapolis, MN",https://www.linkedin.com/jobs/view/909734/?trk=jobs_biz_prem_srch,138000
Skadden,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Phoenix, AZ",https://www.linkedin.com/jobs/view/908775/?trk=jobs_biz_prem_srch,46000
Figma,UI/UX Designer,"We are looking for a UI/UX Designer with 0-4 years of experience. The candidate should possess Bachelors in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines. This role involves working on innovative projects in Design domain.","Philadelphia, PA",https://www.linkedin.com/jobs/view/922653/?trk=jobs_biz_prem_srch,81000
Canva,UI/UX Designer,"We are looking for a UI/UX Designer with 0-4 years of experience. The candidate should possess Bachelors in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines. This role involves working on innovative projects in Design domain.","Jacksonville, FL",https://www.linkedin.com/jobs/view/973676/?trk=jobs_biz_prem_srch,77000
ADP,HR Director,"We are looking for a HR Director with 9+ years of experience. The candidate should possess MBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations, Compliance, Policy Development, Team Leadership, Talent Strategy, Organizational Development, Change Management. This role involves working on innovative projects in HR domain.","Virginia Beach, VA",https://www.linkedin.com/jobs/view/916648/?trk=jobs_biz_prem_srch,145000
IBM,Software Engineer,"We are looking for a Software Engineer with 2-6 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs. This role involves working on innovative projects in Technology domain.","Fresno, CA",https://www.linkedin.com/jobs/view/958822/?trk=jobs_biz_prem_srch,137000
Citibank,Finance Associate,"We are looking for a Finance Associate with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel. This role involves working on innovative projects in Finance domain.","San Antonio, TX",https://www.linkedin.com/jobs/view/930016/?trk=jobs_biz_prem_srch,72000
Atlassian,DevOps Architect,"We are looking for a DevOps Architect with 8+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes, Cloud Architecture, Security, Infrastructure as Code, Multi-Cloud. This role involves working on innovative projects in Technology domain.","Portland, OR",https://www.linkedin.com/jobs/view/908685/?trk=jobs_biz_prem_srch,210000
Pfizer,Medical Records Technician,"We are looking for a Medical Records Technician with 0-4 years of experience. The candidate should possess Bachelors in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding. This role involves working on innovative projects in Healthcare domain.","Milwaukee, WI",https://www.linkedin.com/jobs/view/938221/?trk=jobs_biz_prem_srch,75000
Citibank,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","Washington, DC",https://www.linkedin.com/jobs/view/921922/?trk=jobs_biz_prem_srch,198000
Citibank,Senior Financial Analyst,"We are looking for a Senior Financial Analyst with 6-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence. This role involves working on innovative projects in Finance domain.","El Paso, TX",https://www.linkedin.com/jobs/view/931911/?trk=jobs_biz_prem_srch,114000
Kirkland & Ellis,Associate Attorney,"We are looking for a Associate Attorney with 3-8 years of experience. The candidate should possess Bachelors in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law. This role involves working on innovative projects in Legal domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/971501/?trk=jobs_biz_prem_srch,92000
Salesforce,Machine Learning Architect,"We are looking for a Machine Learning Architect with 6-12 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy. This role involves working on innovative projects in Technology domain.","Boston, MA",https://www.linkedin.com/jobs/view/970567/?trk=jobs_biz_prem_srch,204000
Roche,Clinical Research Associate,"We are looking for a Clinical Research Associate with 0-5 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials. This role involves working on innovative projects in Pharmaceutical domain.","Columbus, OH",https://www.linkedin.com/jobs/view/923794/?trk=jobs_biz_prem_srch,86000
ADP,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Philadelphia, PA",https://www.linkedin.com/jobs/view/970804/?trk=jobs_biz_prem_srch,63000
